Production Year,Production Date Entered,Operator,County,Field,Active Oil Wells,Inactive Oil Wells,Self-use Well
1991,01/15/1992,Auburn Country Club,Cayuga,UNNAMED,0,0,INACTIVE
1996,04/17/1997,Richardson Petroleum Corp.,Allegany,BEECH HILL-INDEPENDENCE,107,0,NO
1987,04/13/1988,Empire Energies,Erie,BRANT-EDEN,0,0,NO
1986,02/27/1987,Marmik Oil Co.,Erie,BRANT-EDEN,0,0,NO
1989,02/28/1990,National Fuel Gas Supply Corp.,Erie,GLENWOOD,0,0,NO
1984,04/11/1985,National Fuel Gas Supply Corp.,Erie,LAKEVIEW,0,0,YES
1996,02/05/1997,Francis Root Oil Company,Allegany,RICHBURG,1,1,NO
1996,01/09/1997,"Dedrick, Douglas",Erie,EAST AURORA,0,0,INACTIVE
1990,03/26/1991,"Skiver, Allen D",Allegany,RICHBURG,0,0,YES
1977,08/12/1994,"Root, Ralph Mr.",Allegany,BRADFORD,60,10,NO
1995,03/18/1996,"Eastern States Energy, Inc.",Erie,BRANT-EDEN,0,0,NO
1996,04/03/1997,Alden Central School District,Erie,ALDEN-LANCASTER,0,0,YES
1986,03/05/1987,"Petri Baking Products, Inc.",Chautauqua,LAKESHORE,0,0,YES
1984,04/03/1985,Templeton & Woods,Cattaraugus,BRADFORD,1,0,NO
1999,04/10/2000,CNG Transmission Corp.,Steuben,STONE HILL,0,0,NO
1976,08/26/1994,National Fuel Gas Supply Corp.,Steuben,BEECH HILL-INDEPENDENCE,0,0,YES
1988,07/24/1989,Estate of Edith Reisdorf,Wyoming,SHELDON,0,0,YES
1972,09/20/1994,"Pinney, Dewey H",Allegany,RICHBURG,17,2,NO
1983,02/07/1984,Pennzoil Products Co.,Cattaraugus,BRADFORD,0,6,NO
1998,05/28/1999,Gugino Greenhouses,Chautauqua,LAKESHORE,0,0,YES
1967,10/07/1994,Quaker State Corp.,Allegany,RICHBURG,45,0,NO
1997,02/17/1998,"Mathis, Edna Joyce",Erie,ELMA,0,0,YES
1989,01/25/1990,"Wycoki, Michael",Erie,ELMA,0,0,YES
1974,09/07/1994,National Fuel Gas Supply Corp.,Allegany,STATE LINE,0,0,INACTIVE
1982,05/20/1994,"Clark, Bruce N.",Allegany,FULMER VALLEY,9,0,NO
1987,05/26/1988,"Empire Exploration, Inc.",Chautauqua,GERRY-CHARLOTTE,0,0,NO
1997,04/06/1998,Pine Oil Co.,Allegany,RICHBURG,21,49,NO
1996,03/06/1997,Cabot Oil & Gas Corp.,Cattaraugus,LAKESHORE,0,0,NO
1986,02/27/1987,"Youngberg, Larry",Chautauqua,LAKESHORE,0,0,NO
1986,02/13/1987,"JFS Energy Enterprises, LLC",Erie,LAKEVIEW,0,0,NO
1996,04/11/1997,"GFS Energy, Inc.",Erie,BRANT-EDEN,0,0,NO
1974,09/08/1994,"Gaylor, Josephine M.",Cattaraugus,BRADFORD,1,2,NO
1987,05/26/1988,"Empire Exploration, Inc.",Erie,BRANT-EDEN,0,0,NO
1978,07/11/1994,"Pedestal Oil Co., Inc.",Cattaraugus,CHIPMUNK,3,6,NO
1972,09/20/1994,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,0,0,NO
1983,03/26/1984,"Francis, David K.",Erie,NORTH COLLINS,1,0,NO
1991,04/03/1992,Newman Drilling Co.,Cattaraugus,CHIPMUNK,23,5,NO
1992,06/18/1993,"Jennings, Earl",Allegany,RICHBURG,5,4,NO
1995,04/17/1996,"Ardent Resources, Inc.",Allegany,SHERRY HILL,0,0,INACTIVE
1993,03/31/1994,National Fuel Gas Supply Corp.,Chautauqua,LAKESHORE,0,0,NO
1999,03/31/2000,National Fuel Gas Supply Corp.,Erie,LAKEVIEW,0,0,INACTIVE
1986,04/17/1987,Arlington Exploration Co.,Ontario,NAPLES,0,0,NO
1994,03/30/1995,"NY-Penn Exploration, Inc",Chautauqua,LAKESHORE,0,0,NO
1986,01/30/1987,Houghton College,Allegany,HOUGHTON,0,0,YES
1971,09/23/1994,"State Line Oil & Gas Co.,Inc.",Chautauqua,,0,0,NO
1999,04/11/2000,Dunning & Barnes Oil Co.,Allegany,RICHBURG,9,0,NO
1986,01/20/1987,"Firth, Robert H",Chautauqua,LAKESHORE,0,0,INACTIVE
1972,09/21/1994,"Jud Noble & Associates, Inc.",Genesee,INDIAN FALLS,0,0,INACTIVE
1996,03/26/1997,Seneca Resources Corporation,Chautauqua,CLYMER,1,0,NO
1991,04/02/1992,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1994,01/27/1995,"Vanderbosch, Robert & Madelyn",Cattaraugus,LAKESHORE,0,0,YES
1970,09/28/1994,"Seager, Howard C.",Allegany,FULMER VALLEY,11,4,NO
1990,04/04/1991,"Jackson, Sharon E.",Wyoming,PIKE CORNERS,0,0,YES
1983,04/30/1992,Van Scoter & Van Scoter,Chautauqua,LAKESHORE,0,0,NO
1997,02/25/1998,"OI. Auburn, Inc.",Cayuga,WEST AUBURN,0,0,NO
1989,03/12/1990,"Cordova Resources, Inc.",Cattaraugus,BRADFORD,32,1,NO
1994,08/07/1995,"Sturdevant, Walter B.",Allegany,RICHBURG,0,159,INACTIVE
1993,03/28/1994,TGX Corp.,Chautauqua,GERRY-CHARLOTTE,0,0,NO
1994,02/13/1995,"Vandermark Exploration, Inc.",Steuben,CROSBY CREEK,0,0,NO
1997,02/26/1998,National Fuel Gas Supply Corp.,Chautauqua,LAKESHORE,0,0,INACTIVE
1986,01/27/1987,"Balcerzak, Walter & Evalyn",Erie,COWLESVILLE,0,0,YES
1973,09/15/1994,Lenco Drilling Co.,Cattaraugus,FIVE MILE,30,0,NO
1970,09/28/1994,Hickory Oil,Allegany,RICHBURG,2,12,NO
1989,11/15/1990,Meridian Exploration Corp.,Seneca,FAYETTE-WATERLOO,0,0,NO
1992,04/20/1993,"Lenape Resources Corp., The",Chautauqua,CLYMER,0,0,NO
1986,04/13/1987,U S Energy Development Corp.,Chautauqua,LAKESHORE,0,0,NO
1971,09/23/1994,Lenco Drilling Co.,Cattaraugus,FIVE MILE,30,0,NO
1981,06/16/1994,"Ebenezer Oil Co., Inc.",Allegany,RICHBURG,98,0,NO
1990,04/05/1991,"Thompson, Stanley",Chautauqua,BUSTI,1,0,NO
1990,03/20/1991,Pennzoil Products Co.,Cattaraugus,CHIPMUNK,0,0,NO
1972,09/20/1994,"Minderler, Lawrence J",Cattaraugus,BRADFORD,12,2,NO
1998,03/26/1999,"Weil Resources, Inc.",Erie,LAKEVIEW,0,0,NO
1995,04/11/1996,Meridian Exploration Corp.,Cayuga,WEST AUBURN,0,0,NO
1982,05/23/1994,Steuben Gas Storage Co.,Steuben,STONE HILL,0,0,NO
1974,09/09/1994,F.E. Petroleum Corp.,Genesee,,0,0,INACTIVE
1994,03/22/1995,"Weil Resources, Inc.",Erie,BRANT-EDEN,0,0,NO
1982,05/25/1994,"Dunkirk Ice Cream Co.,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1982,05/26/1994,"Hugoton Petroleum,  Inc.",Chautauqua,,0,0,
1969,10/04/1994,"Granby & Hemenway Gas Co., Inc",Ontario,NAPLES,0,0,NO
1980,06/15/1994,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1991,03/10/1992,"Keystone Energy Oil & Gas, Inc",Cattaraugus,LAKESHORE,0,0,NO
1998,01/13/1999,"Breton, Louis",Wyoming,DANLEY CORNERS,0,0,YES
1968,10/05/1994,"Bunnell, Herbert F.",Allegany,FORD'S BROOK,46,0,NO
1983,04/11/1984,Rogor Petroleum Corp.,Cattaraugus,BRADFORD,20,0,NO
1991,07/13/1992,Devonian Energy Corp.,Chautauqua,NORTH HARMONY,0,0,INACTIVE
1995,04/03/1996,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,INACTIVE
1999,02/03/2000,National Fuel Gas Supply Corp.,Erie,WEST SENECA,0,0,INACTIVE
1968,09/30/1994,Iroquois Gas Corp.,Cattaraugus,,0,0,NO
1987,04/22/1988,M & W Oil Co.,Cattaraugus,BRADFORD,7,0,NO
1985,03/24/1986,Berea Oil & Gas Corp.,Chautauqua,CLYMER,0,1,INACTIVE
1982,05/31/1994,"Torrey, Richard",Cattaraugus,BRADFORD,3,0,NO
1992,04/07/1993,"Frey Well Drilling, Inc.",Genesee,ALDEN-LANCASTER,0,0,NO
1997,03/09/1998,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1973,09/15/1994,"Putt, Floyd J.",Cattaraugus,BRADFORD,2,0,
1991,04/01/1992,TGX Corp.,Chautauqua,LAKESHORE,0,0,NO
1972,09/20/1994,Williams Brothers Oil Co.,Cattaraugus,BRADFORD,50,0,NO
1996,03/18/1997,Belden & Blake Corporation,Chautauqua,LAKESHORE,0,0,NO
1980,06/27/1994,"Hearthstone Manor, Inc.",Erie,ALDEN-LANCASTER,0,0,YES
1992,08/24/1993,Eastern American Energy Corp.,Cattaraugus,LAKESHORE,0,0,YES
1971,09/27/1994,Bradley Producing Corp.,Allegany,RICHBURG,49,0,NO
1980,06/27/1994,Trison Petroleum Corp.,Erie,WEST SENECA,0,0,NO
1991,02/21/1992,"Frey Well Drilling, Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1996,01/17/1997,"Taber, Grover E. Jr.",Oswego,LITTLE FRANCE,0,0,YES
1986,01/27/1987,"Warriner, Wayne",Steuben,UNNAMED,0,0,YES
1975,08/30/1994,Frisina Oil Co.,Cattaraugus,BRADFORD,4,3,NO
1981,06/22/1994,Seis-Ex Geophysical Ltd,,,0,0,
1995,01/16/1996,"Gomez, John",Allegany,RICHBURG,0,1,INACTIVE
1991,04/02/1992,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1994,02/08/1995,"Jennings, Edward M.",Allegany,RICHBURG,1,2,NO
1990,04/05/1991,"Wilk-Bay Energy Co., Inc.",Erie,ELMA,0,0,NO
1988,04/12/1989,C.J. Gas,Chautauqua,LAKESHORE,0,0,NO
1974,09/08/1994,National Fuel Gas Supply Corp.,Chautauqua,,0,0,YES
1993,03/22/1994,Columbia Natural Resources  LLC,Chautauqua,LAKESHORE,0,0,NO
1971,09/29/1994,Iroquois Gas Corp.,Erie,,0,0,NO
1995,04/02/1996,"Geo Ventures, Inc.",Erie,BRANT-EDEN,0,0,NO
1991,03/13/1992,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,0,0,NO
1992,03/29/1993,Potter & Childs,Allegany,BEECH HILL-INDEPENDENCE,2,0,NO
1984,04/10/1985,Seis-Ex Geophysical Ltd,Steuben,UNNAMED,0,0,INACTIVE
1985,04/24/1986,"Renard Resources Co., Inc.",Allegany,RICHBURG,13,0,NO
1997,01/20/1998,"Sampson Creek Acres, Inc.",Seneca,SENECA FALLS,0,0,YES
1994,04/07/1995,"Kennemuth, R.L.",Steuben,BEECH HILL-INDEPENDENCE,0,1,
1983,08/13/1984,"Bouquin, Fred C Jr",Cattaraugus,BRADFORD,16,0,NO
1993,08/11/1994,Transfuel Resources Co.,Chautauqua,LAKESHORE,0,0,NO
1994,04/05/1995,"Oil, Gas & Land Services, Inc.",Chautauqua,LAKESHORE,0,0,NO
1991,03/19/1992,"Kellner, C. Fred",Cattaraugus,BRADFORD,0,4,INACTIVE
1983,02/28/1984,"JFS Energy Enterprises, LLC",Erie,LAKEVIEW,0,0,NO
1989,09/06/1990,Bloomfield Central School,Ontario,EAST BLOOMFIELD,0,0,INACTIVE
1983,05/22/1984,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,20,0,NO
1987,04/21/1988,Mitchell Exploration Corp.,Cattaraugus,HOG HOLLOW,0,0,INACTIVE
1992,05/06/1993,TGX Corp.,Chautauqua,LAKESHORE,0,0,NO
1992,04/23/1993,"Hale, Michael L.",Cattaraugus,BRADFORD,1,0,NO
1985,07/15/1987,"Haught, Ralph",Allegany,FULMER VALLEY,15,0,NO
1983,08/22/1984,"Rockefeller, Rayshal",Allegany,RICHBURG,1,7,NO
1980,06/13/1994,"Bunnell, Herbert F.",Allegany,,53,9,NO
1984,04/15/1985,William Barnes Drlg & Prod Co.,Allegany,NILE,1,0,NO
1996,04/14/1997,"Ardent Resources, Inc.",Cayuga,WEST AUBURN,0,0,NO
1989,04/09/1990,"Lenape Resources Corp., The",Chautauqua,ELLERY,6,5,NO
1990,03/21/1991,"Mosher, Victoria N.",Cattaraugus,LAKESHORE,0,0,YES
1982,05/23/1994,Bennett Petroleum Corp.,Wyoming,SILVER LAKE,0,0,NO
1997,01/15/1998,"Buffalo China, Inc.",Erie,BUFFALO,0,0,YES
1973,09/15/1994,"Goodman Brothers, Inc.",Cattaraugus,BRADFORD,8,12,NO
1986,03/11/1987,"Subsea Oil & Gas, Inc.",Erie,BRANT-EDEN,0,0,NO
1973,09/15/1994,Consolidated Gas Supply Corp.,Allegany,STATE LINE,0,0,INACTIVE
1999,03/30/2000,"Pefley Oil & Gas, Inc.",Erie,WEST SENECA,0,0,YES
1976,08/25/1994,"Morse, Terry S",Chautauqua,LAKESHORE,0,0,NO
1982,05/26/1994,Gugino Greenhouses,Chautauqua,LAKESHORE,0,0,YES
1997,01/12/1998,"Sena, Joseph R",Chautauqua,LAKESHORE,0,0,YES
1981,06/13/1994,Columbia Gas Transmission Corp.,Allegany,SHORT TRACT,0,0,INACTIVE
1986,03/05/1987,"Eaton, Edward M",Cattaraugus,BRADFORD,0,10,INACTIVE
1969,10/04/1994,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1996,10/07/1997,"Rodgers, Ronald D.",Chautauqua,,0,0,
1992,04/23/1993,Don-Bess Energy Develop. Co.,Allegany,RICHBURG,3,0,NO
1981,06/01/1994,"Desert Gas Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1991,03/25/1992,U S Energy Development Corp.,Chautauqua,GERRY-CHARLOTTE,0,2,INACTIVE
1986,03/27/1987,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1982,05/24/1994,Sisters of St. Joseph,Erie,ALDEN-LANCASTER,0,0,YES
1996,04/04/1997,Terra Energy,Chautauqua,LAKESHORE,0,0,NO
1975,08/31/1994,We Got Da Gas Ltd. Partnership,Chautauqua,LAKESHORE,0,0,INACTIVE
1986,05/28/1987,"Goodman Brothers, Inc.",Cattaraugus,BRADFORD,7,0,NO
1977,08/16/1994,Witco Corp.,Cattaraugus,BRADFORD,175,22,NO
1979,07/07/1994,Lipke & Reger,Erie,ALDEN-LANCASTER,0,0,NO
1993,08/11/1994,Transfuel Resources Co.,Chautauqua,LAKESHORE,0,0,NO
1997,02/12/1998,"Clark, Ernest",Erie,BUFFALO CREEK,0,0,YES
1993,08/02/1995,Exit 17 Truck Service,Cattaraugus,HOTCHKISS HOLLOW,0,0,YES
1987,03/21/1988,"Subsea Oil & Gas, Inc.",Erie,BRANT-EDEN,0,0,NO
1983,08/29/1984,"Eclipse Energy Company, LLC",Chautauqua,LAKESHORE,1,0,NO
1996,03/21/1997,Columbia Natural Resources  LLC,Steuben,GLODES CORNERS ROAD,0,0,INACTIVE
1987,04/13/1988,National Fuel Gas Supply Corp.,Allegany,STATE LINE,0,0,INACTIVE
1989,03/12/1990,H D Hough Drlg Proj No10,Allegany,ALMA,0,1,INACTIVE
1976,08/22/1994,National Fuel Gas Supply Corp.,Allegany,RICHBURG,0,0,YES
1976,08/24/1994,Quaker State Corp.,Cattaraugus,BRADFORD,53,0,NO
1987,04/21/1988,"Vandermark Exploration, Inc.",Steuben,UNNAMED,0,0,INACTIVE
1986,01/20/1987,Tipperary Oil & Gas Corp.,Onondaga,BALDWINSVILLE,0,0,INACTIVE
1992,03/31/1993,"J M Resources, Inc.",Chautauqua,LAKESHORE,0,0,NO
1984,04/03/1985,"Wycoki, Michael",Erie,ELMA,0,0,NO
1984,04/03/1985,"Youngberg, Larry",Chautauqua,LAKESHORE,0,0,NO
1992,04/28/1993,Eye Petroleum Association,Erie,BRANT-EDEN,0,0,NO
1993,03/25/1994,Cabot Oil & Gas Corp.,Chautauqua,HARMONY,0,0,NO
1983,02/02/1984,CNG Transmission Corp.,Seneca,FAYETTE-WATERLOO,0,0,YES
1982,05/23/1994,"Lenape Resources Corp., The",Wyoming,LEICESTER,0,0,NO
1995,02/12/1996,"Briggs, George & Marjorie",Erie,EAST AURORA,0,0,NO
1996,03/25/1997,Lomak Operating Company,Erie,ALDEN-LANCASTER,0,0,NO
1997,03/27/1998,Columbia Natural Resources  LLC,Chautauqua,LAKESHORE,0,0,NO
1999,04/06/2000,Belden & Blake Corporation,Cattaraugus,UTLEY BROOK,0,0,NO
1995,04/17/1996,"Ardent Resources, Inc.",Livingston,LEICESTER,0,0,NO
1981,06/06/1994,U S Energy Development Corp.,Chautauqua,LAKESHORE,0,0,NO
1975,08/31/1994,"Haywood, Henry G",Chemung,VAN ETTEN,0,0,
1997,04/08/1998,Estate of Edith Reisdorf,Wyoming,SHELDON,0,0,YES
1998,05/20/1999,"Texas Keystone, Inc.",Cattaraugus,UNNAMED,0,0,INACTIVE
1988,03/24/1989,"Engx, Inc.",Chautauqua,HARMONY,1,0,NO
1977,08/19/1994,"Amarex, Inc.",Genesee,ROANOKE,0,0,INACTIVE
1981,06/10/1994,"Westmin Resources,  Inc.",Wyoming,,0,0,INACTIVE
1980,06/20/1994,Empex Natural Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1981,06/20/1994,Williams Brothers Oil Co.,Cattaraugus,BRADFORD,44,0,NO
1974,09/08/1994,"Operating Engineers Local 17 Training Fund, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1990,02/07/1991,"Pan Energy Company, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1980,06/27/1994,"P & S Drilling, Inc.",Erie,LAKESHORE,0,0,NO
1980,06/22/1994,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1996,04/04/1997,"Weil Resources, Inc.",Erie,EAST AURORA,0,0,NO
1986,01/28/1987,"Basic Energy Producers, Inc.",Chautauqua,LAKESHORE,0,0,NO
1997,05/28/1998,Avoca Natural Gas Storage,Steuben,AVOCA,0,0,INACTIVE
1998,04/02/1999,Newman Drilling Co.,Cattaraugus,CHIPMUNK,21,0,NO
1972,09/29/1994,Iroquois Gas Corp.,Steuben,WEST UNION,0,0,INACTIVE
1983,03/05/1984,J G & A Co-Venture,Allegany,BEECH HILL-INDEPENDENCE,2,7,NO
1984,04/02/1985,Boraldon & Co.,Erie,LAKESHORE,0,0,NO
1972,09/20/1994,Flanigan Brothers,Cattaraugus,FIVE MILE,1,1,NO
1978,07/11/1994,Quaker State Corp.,Cattaraugus,BRADFORD,132,9,YES
1983,04/10/1984,Columbia Gas Transmission Corp.,Cattaraugus,JERSEY HOLLOW,0,0,INACTIVE
1985,06/02/1986,"Sterling Energy, Inc.",Livingston,AVON,0,0,NO
1999,04/24/2000,Columbia Natural Resources  LLC,Steuben,GLODES CORNERS ROAD,0,0,NO
1998,03/15/1999,Morris Oil Co.,Cattaraugus,CHIPMUNK,0,2,INACTIVE
1989,10/25/1990,"Wasson, Lisa J.",Livingston,LEICESTER,0,0,YES
1982,05/06/1994,"Sloan, John",Allegany,RICHBURG,23,0,NO
1974,09/07/1994,Potter Oil Co.,Allegany,BEECH HILL-INDEPENDENCE,20,0,NO
1994,04/05/1995,Kinley Oil & Gas Corp.,Cattaraugus,BRADFORD,0,97,INACTIVE
1991,03/17/1992,"Arrowhead Gas Producers, Inc.",Chautauqua,LAKESHORE,0,0,NO
1978,07/13/1994,"Bounty Holdings, Incorporated",Chautauqua,BUSTI,0,0,NO
1991,04/10/1992,Texas Meridian Operating Co.,Chautauqua,LAKESHORE,0,0,NO
1997,05/04/1998,"Howe, Thomas L.",Livingston,HUNT HOLLOW,0,0,YES
1988,03/31/1989,TGX Corp.,Chautauqua,LAKESHORE,0,0,NO
1990,03/25/1991,"Dawley, Sandra L.",Chautauqua,LAKESHORE,0,0,YES
1990,01/24/1991,"Preferred Products, Inc",Cattaraugus,CHIPMUNK,0,4,INACTIVE
1980,06/13/1994,"Greene, Kenneth & Myrtle",Allegany,RICHBURG,12,4,NO
1979,07/07/1994,"Flint Oil & Gas, Inc.",Erie,BRANT-EDEN,0,0,NO
1982,05/06/1994,"Ford, Azel R",Allegany,UNNAMED,0,0,NO
1997,01/15/1998,"Deptuch, Michael Estate",Cayuga,SUMMERHILL,0,0,YES
1978,07/14/1994,"Amarex, Inc.",Erie,GLENWOOD,0,0,NO
1999,02/07/2000,"Everman, Henry G",Livingston,DANSVILLE,0,0,YES
1999,03/31/2000,"More, David Hamlin",Erie,NORTH COLLINS,0,0,YES
1999,02/22/2000,"Derti, Nazmi",Livingston,SPARTA,0,0,
1995,02/09/1996,"Seaport Natural Gas Co., Inc.",Erie,LAKEVIEW,0,0,NO
1994,06/23/1995,"Burley, Clair I.",Wyoming,WYOMING,0,0,YES
1995,04/04/1996,L. W. Resources,Chautauqua,LAKESHORE,0,0,YES
1988,04/04/1989,National Fuel Gas Supply Corp.,Erie,ELMA,0,0,NO
1977,08/12/1994,Wiren Oil Co.,Allegany,,0,10,INACTIVE
1998,03/26/1999,"Weil Resources, Inc.",Erie,BRANT-EDEN,0,0,NO
1978,07/14/1994,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1993,03/17/1994,"Cotton Well Drilling Company,  Inc.",Erie,LAKESHORE,0,0,NO
1992,04/13/1993,Christ The King Seminary,Erie,EAST AURORA,0,0,YES
1989,04/10/1990,"Engx, Inc.",Chautauqua,LAKESHORE,0,0,NO
1969,10/03/1994,"Cooley, Homer V.",Allegany,RICHBURG,16,0,NO
1985,10/22/1986,U S Energy Development Corp.,Allegany,RICHBURG,1,9,NO
1998,04/12/1999,"Hemlock Oil & Gas Co., Inc.",Cattaraugus,BRADFORD,20,0,NO
1980,06/13/1994,"Brown, Maude S.",Allegany,RICHBURG,1,1,NO
1995,04/08/1996,"Resource America, Inc.",Chautauqua,NORTH HARMONY,0,0,NO
1999,03/22/2000,Cabot Oil & Gas Corp.,Broome,UNNAMED,0,0,INACTIVE
1994,01/30/1995,"Gabel, Elizabeth A.",Chemung,VAN ETTEN,0,0,YES
1986,02/11/1987,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1991,03/31/1992,"Stedman Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1989,03/19/1990,Meridian Exploration Corp.,Cayuga,WEST AUBURN,0,0,INACTIVE
1973,09/15/1994,Iroquois Gas Corp.,Cattaraugus,,0,0,YES
1996,04/09/1997,"Oil, Gas & Land Services, Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,03/26/1987,"Park-Ohio Energy,  Inc.",Steuben,BEECH HILL-INDEPENDENCE,0,0,INACTIVE
1995,10/31/1996,"Burkholder, Randy",Chautauqua,LAKESHORE,0,0,YES
1997,04/07/1998,"Desert Gas Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1991,02/24/1992,"Borglum, Elsie J.",Yates,NORTH PENN YAN,0,0,NO
1994,01/31/1995,Regal Energy Limited,Erie,ORCHARD PARK-HAMBURG,0,0,NO
1992,04/08/1993,Yorkshire-Pioneer Central School District,Cattaraugus,CHAFFEE-ARCADE,0,0,YES
1976,08/22/1994,Hunt Oil Co.,Allegany,RICHBURG,10,8,NO
1984,04/02/1985,"Local Energy, Inc.",Erie,BUFFALO CREEK,0,0,NO
1991,01/13/1992,"Stuck, Marion",Allegany,RICHBURG,4,0,NO
1985,03/28/1986,"Lenape Resources Corp., The",Livingston,UHLEY CORNERS-CALEDONIA,0,0,NO
1982,05/27/1994,"Petri, Armand J",Chautauqua,LAKESHORE,0,0,INACTIVE
1982,05/25/1994,"Wanamaker, Raymond & Aletha",Erie,GLENWOOD,0,0,NO
1989,04/11/1990,U S Energy Development Corp.,Chautauqua,LAKESHORE,0,0,NO
1971,09/23/1994,"Gallets, Clair F",Cattaraugus,BRADFORD,1,0,NO
1988,03/13/1989,Miller Brewing Co.,Cayuga,WEST AUBURN,0,0,YES
1991,06/03/1992,A. J. Lease Account,Cattaraugus,FIVE MILE,2,0,NO
1987,03/01/1988,"Dest Exploration, Inc.",Chautauqua,,0,0,INACTIVE
1998,03/11/1999,J. J. Bucher Producing Corporation,Allegany,RICHBURG,42,13,NO
1993,03/24/1994,"Yager, Eileen R.",Oswego,PULASKI,0,0,INACTIVE
1991,03/30/1992,Meridian Exploration Corp.,Chautauqua,LAKESHORE,0,0,NO
1985,04/11/1986,"Envirogas, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1996,03/24/1997,"Matrix Energy Development, Inc.",Erie,BUFFALO CREEK,0,0,NO
1990,03/25/1991,"Envirogas, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,INACTIVE
1991,03/24/1992,"Envirogas, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1995,01/10/1996,"Duntley, Kevin R. and Luise",Cattaraugus,LAKESHORE,0,0,YES
1995,04/11/1996,Meridian Exploration Corp.,Seneca,FAYETTE-WATERLOO,0,0,NO
1980,06/13/1994,Hunt Oil Co.,Allegany,FULMER VALLEY,0,1,INACTIVE
1994,09/15/1995,Brooklyn Union Gas Co.,Queens,UNNAMED,0,0,INACTIVE
1993,03/25/1994,Heitman Gas,Chautauqua,LAKESHORE,0,0,NO
1988,04/12/1989,Villafrank & Wells,Chautauqua,LAKESHORE,0,0,NO
1987,04/19/1988,Columbia Gas Transmission Corp.,Chautauqua,LAKESHORE,0,0,YES
1975,08/30/1994,Columbia Gas Transmission Corp.,Cattaraugus,PIGEON HILL,0,0,INACTIVE
1987,04/13/1988,Empire Energies,Erie,NORTH COLLINS,0,0,NO
1990,01/24/1991,Byron-Bergen Central School,Genesee,BERGEN,0,0,YES
1986,03/10/1987,Saint Barnabas R.C. Church,Erie,ALDEN-LANCASTER,0,0,YES
1982,05/24/1994,"McNamara, John J Jr",Erie,NORTH COLLINS,0,0,YES
1983,04/23/1984,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,0,0,INACTIVE
1990,04/12/1991,Mayville Ltd II Limited Partnership,Chautauqua,LAKESHORE,0,0,NO
1995,01/17/1996,Villafrank & Wells,Chautauqua,LAKESHORE,0,0,NO
1989,01/29/1990,"Wroblewski, Francis M",Erie,GLENWOOD,0,0,YES
1985,06/19/1986,"American Penn Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,07/02/1987,"Red Oak Petroleums, Inc.",Cattaraugus,,0,0,
1983,03/27/1984,"Arapaho Ventures of NY, Inc.",Wyoming,LEICESTER,0,0,NO
1969,09/30/1994,Iroquois Gas Corp.,Allegany,RICHBURG,0,0,NO
1997,03/25/2002,"Bounty Holdings, Incorporated",Chautauqua,LAKESHORE,0,0,YES
1972,09/20/1994,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,22,0,NO
1986,02/06/1987,"Dest Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1980,06/14/1994,"Bouquin, Fred C Jr",Cattaraugus,CHIPMUNK,15,0,NO
1992,03/29/1993,"Pinney, Dewey H",Allegany,RICHBURG,0,22,NO
1985,04/11/1986,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1993,03/30/1994,"Secor, Allen F. Jr.",Wyoming,JAVA,0,0,INACTIVE
1985,03/06/1986,Sisters of Mercy - Buffalo,Erie,ORCHARD PARK-HAMBURG,0,0,YES
1987,04/27/1988,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1996,01/30/1997,"Moon Brook Country Club, Inc.",Chautauqua,LAKESHORE,0,0,YES
