Production Year,Production Date Entered,Operator,County,Field,Active Oil Wells,Inactive Oil Wells,Self-use Well
1988,07/24/1989,"McCoy, Ernest & Genevieve",Chautauqua,LAKESHORE,0,0,YES
1976,08/22/1994,"Schaffner, William D.",Allegany,RICHBURG,0,0,INACTIVE
1995,11/06/1996,"Miller, Connie S.",Erie,LAKESHORE,0,0,YES
1993,03/30/1994,"Tenpas, Harold R.",Chautauqua,LAKESHORE,0,0,YES
1986,04/13/1987,"Carls, Thomas A",Cattaraugus,BRADFORD,30,5,NO
1969,10/04/1994,Goldenrod Oil Co.,Cattaraugus,CHIPMUNK,12,19,NO
1979,06/29/1994,Mountain Oil Co.,Allegany,RICHBURG,6,2,NO
1991,04/02/1992,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1990,04/05/1991,Walter C. Guthrie & Sons,Wyoming,LEICESTER,0,0,YES
1990,02/14/1991,Norris Oil Co.,Cattaraugus,BRADFORD,19,0,NO
1995,01/24/1996,Hull,Livingston,LEICESTER,0,0,YES
1996,03/19/1997,"Otis Eastern Service, Inc.",Allegany,ANDOVER,3,0,NO
1985,01/21/1986,"Faulkner, M Gordon",Cattaraugus,BRADFORD,2,0,NO
1997,04/10/1998,"GFS Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1993,02/16/1994,Collins Oil Co.,Allegany,RICHBURG,0,10,INACTIVE
1996,02/20/1997,"Ciminello, Angeline",Chautauqua,LAKESHORE,0,0,YES
1985,05/23/1986,National Fuel Gas Supply Corp.,Erie,WALES,0,0,NO
1986,03/26/1987,"American Penn Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1969,10/04/1994,Thropp Oil & Gas Corp.,Cattaraugus,FIVE MILE,10,0,NO
1969,10/04/1994,"Glass,  Theodore G.",Chautauqua,BUSTI,6,1,NO
1999,02/23/2000,Cone Brothers,Genesee,ROANOKE,0,0,YES
1980,06/23/1994,A. J. Lease Account,Cattaraugus,FIVE MILE,46,0,NO
1994,03/16/1995,"Ford, Cregg",Cayuga,WEST AUBURN,0,0,YES
1989,03/29/1990,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1985,01/31/1986,Donovan & Bess,Allegany,RICHBURG,2,0,NO
1988,07/24/1989,Rochester Gas & Electric Corp.,Monroe,CHURCHVILLE,0,0,YES
1981,06/09/1994,"Deptuch, Michael Estate",Cayuga,SUMMERHILL,0,0,YES
1973,09/15/1994,"Ardmore Resources, Inc.",Cattaraugus,FIVE MILE,20,0,NO
1985,04/11/1986,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1997,02/13/1998,Romolo Realty Corporation.,Erie,ORCHARD PARK-HAMBURG,0,0,NO
1979,06/29/1994,Flanigan Brothers,Cattaraugus,FIVE MILE,6,0,NO
1987,04/19/1988,"Tony's, Inc.",Chautauqua,LAKESHORE,0,0,YES
1997,04/20/1998,Iroquois Gas Corp.,,,0,0,
1998,03/16/1999,"Pagels, James",Allegany,FULMER VALLEY,0,0,INACTIVE
1988,07/24/1989,Root Contracting,Allegany,SCIO,76,112,NO
1998,01/21/1999,"Putt, Floyd J.",Cattaraugus,CHIPMUNK,1,0,NO
1984,04/04/1985,Cumberland Oil Corp.,Chautauqua,LAKESHORE,0,0,NO
1974,09/08/1994,"Preferred Products, Inc",Cattaraugus,CHIPMUNK,0,4,INACTIVE
1988,03/30/1989,"Yorel Energy, Inc.",Genesee,UHLEY CORNERS-CALEDONIA,0,0,NO
1991,03/31/1992,"Di Cerbo, Nicholas A.",Cattaraugus,FOUR MILE,1,0,NO
1986,01/23/1987,"Tiffany, Glenn O",Tioga,CAFFERTY HILL,0,0,YES
1996,01/22/1997,"Cameron, Howard F. & Shirley J",Chautauqua,LAKESHORE,0,0,YES
1994,02/28/1995,"Growers Coop Grape Juice Co.,  Inc",Chautauqua,LAKESHORE,0,0,YES
1995,04/04/1996,"Less, John F. Jr.",Erie,BRANT-EDEN,0,0,INACTIVE
1986,02/25/1987,Jamison Gas Co.,Erie,BUFFALO CREEK,0,0,NO
1987,02/29/1988,Akron Central School District,Erie,AKRON,0,0,YES
1991,02/04/1992,"Decker, James K. & Tiffany J.",Chautauqua,BUSTI,12,0,NO
1989,04/06/1990,TGX Corp.,Erie,CONCORD,0,0,NO
1993,03/18/1994,"Vandermark Exploration, Inc.",Allegany,GORDON BROOK,0,0,NO
1996,01/09/1997,"Secor, Allen F. Jr.",Wyoming,JAVA,0,0,INACTIVE
1993,02/22/1994,"Green, Laura",Chautauqua,LAKESHORE,0,0,
1999,02/11/2000,"Borglum, Bruce",Yates,NORTH PENN YAN,0,0,YES
1995,03/28/1996,Seneca Resources Corporation,Genesee,ROANOKE,0,0,NO
1990,01/16/1991,"Forrestel, Richard E",Erie,AKRON,0,0,YES
1999,04/12/2000,"Lenape Resources, Inc.",Erie,CONCORD,0,0,INACTIVE
1988,03/13/1989,"Crist, George",Allegany,RICHBURG,2,0,NO
1990,03/26/1991,Mitchell Exploration Corp.,Seneca,MONTEZUMA MARSH,0,0,INACTIVE
1989,04/11/1990,Village of Depew,Erie,ALDEN-LANCASTER,0,0,YES
1989,04/09/1990,Texas Meridian Operating Co.,Chautauqua,LAKESHORE,0,0,NO
1995,01/24/1996,"Gabel, Elizabeth A.",Chemung,VAN ETTEN,0,0,YES
1996,04/08/1997,L. W. Resources,Chautauqua,LAKESHORE,0,0,NO
1968,09/30/1994,Iroquois Gas Corp.,Allegany,STATE LINE,0,0,INACTIVE
1995,03/29/1996,"Pan Energy Company, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1972,09/21/1994,Universal Major Ind. Corp.,Wyoming,WYOMING,0,0,NO
1983,05/22/1984,"Payne, Allen",Cattaraugus,BRADFORD,12,7,NO
1992,04/27/1993,"GFS Energy, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1986,03/10/1987,"Eclipse Management Assoc., Inc",Chautauqua,LAKESHORE,0,0,NO
1975,08/31/1994,Pennzoil Products Co.,Cattaraugus,BRADFORD,0,0,YES
1984,04/09/1985,"GFS Energy, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1976,08/25/1994,"Morse, Theodore S",Chautauqua,LAKESHORE,0,0,NO
1997,02/26/1998,Maple Oil Co.,Allegany,RICHBURG,9,0,NO
1993,03/31/1994,"Peterson, Donald W. & L. Janet",Chautauqua,LAKESHORE,0,0,INACTIVE
1994,03/07/1995,"Copper Ridge Oil, Inc.",Cattaraugus,FIVE MILE,16,0,NO
1996,01/24/1997,"Becker, John",Erie,ALDEN-LANCASTER,0,0,YES
1992,04/06/1993,"Simon of Bolivar Enterprises, Inc.",Cattaraugus,BRADFORD,6,20,NO
1991,04/13/1992,"Midwest Exploration, Inc.",Genesee,ALDEN-LANCASTER,0,0,NO
1984,04/03/1985,"KBK Land Ventures, Inc.",Chautauqua,LAKESHORE,0,0,YES
1993,03/30/1994,Perkins & Gondree,Erie,BRANT-EDEN,0,0,NO
1986,03/18/1987,"Empire Exploration, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1990,03/01/1991,Estate of Homer A. Keith,Oneida,SANGERFIELD,0,0,YES
1985,03/26/1986,"JFS Energy Enterprises, LLC",Erie,LAKEVIEW,0,0,NO
1985,05/23/1986,National Fuel Gas Supply Corp.,Ontario,WEST BLOOMFIELD,0,0,INACTIVE
1977,08/19/1994,National Fuel Gas Supply Corp.,Genesee,PAVILION,0,0,YES
1979,06/30/1994,Miller Oil Co.,Cattaraugus,BRADFORD,21,4,NO
1997,04/13/1998,"Carls, Kevin D",Cattaraugus,BRADFORD,25,0,NO
1981,06/16/1994,Hickory Oil,Allegany,RICHBURG,1,10,NO
1998,03/31/1999,Belden & Blake Corporation,Chautauqua,GERRY-CHARLOTTE,3,0,NO
1999,03/24/2000,"Pan Energy Company, Inc.",Erie,ELMA,0,0,NO
1986,03/27/1987,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1998,03/22/1999,United States Gypsum Co.,Genesee,ALDEN-LANCASTER,0,0,NO
1973,09/15/1994,Willets & Paul Corp.,Allegany,RICHBURG,44,0,NO
1982,05/25/1994,"Diate, Sam B",Chautauqua,LAKESHORE,0,0,YES
1980,06/13/1994,Columbia Gas Transmission Corp.,Allegany,SCIO,0,0,YES
1968,10/05/1994,Pavilion Natural Gas Co.,Genesee,PAVILION,0,0,NO
1991,04/03/1992,"Abarta Oil & Gas, Inc.",Erie,LAKEVIEW,0,0,NO
1997,02/05/1998,"Cameron, Howard F. & Shirley J",Chautauqua,LAKESHORE,0,0,YES
1997,04/01/1998,"Weil Resources, Inc.",Chautauqua,LAKESHORE,0,0,NO
1979,06/29/1994,"Schaffner, William D.",Allegany,RICHBURG,1,0,NO
1995,10/18/1996,"Wightman, Robert N.",Allegany,RICHBURG,0,0,NO
1988,10/25/1990,"Westmin Resources,  Inc.",Livingston,HUNT HOLLOW,0,0,INACTIVE
1994,04/10/1995,Clarion Oil & Gas Corp.,Chautauqua,LAKESHORE,0,0,INACTIVE
1988,03/22/1989,"Fink, Richard J., II",Genesee,BERGEN,0,0,INACTIVE
1998,04/07/1999,"Pefley Oil & Gas, Inc.",Chautauqua,CLYMER HILL,0,1,INACTIVE
1998,03/31/1999,Meridian Exploration Corp.,Cayuga,WEST AUBURN,0,0,NO
1987,04/13/1988,"Conti, Joseph S",Chautauqua,BUSTI,3,0,NO
1987,07/12/1988,"Sampson Creek Acres, Inc.",Seneca,,0,0,YES
1993,03/31/1994,Terra Energy,Chautauqua,LAKESHORE,0,0,NO
1999,03/27/2000,Richardson Petroleum Corp.,Allegany,BEECH HILL-INDEPENDENCE,0,1,INACTIVE
1996,04/08/1997,"GFS Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1988,03/27/1989,"GFS Energy, Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1981,06/02/1994,"Petri, Armand J",Chautauqua,LAKESHORE,0,0,NO
1970,09/28/1994,Willets & Paul Corp.,Allegany,RICHBURG,50,0,NO
1993,01/24/1994,"Barnes, Gertrude",Cattaraugus,BRADFORD,0,0,INACTIVE
1984,04/10/1985,"Torrey, Richard",Cattaraugus,BRADFORD,12,11,NO
1969,10/04/1994,Dan Gernatt Farms,Chautauqua,NORTH COLLINS,0,0,YES
1996,02/21/1997,Romolo Realty Corporation.,Erie,ORCHARD PARK-HAMBURG,0,0,NO
1992,03/30/1993,CNG Transmission Corp.,Madison,LEBANON,0,0,NO
1992,03/26/1993,"Becker, John",Erie,ALDEN-LANCASTER,0,0,YES
1994,04/06/1995,L. W. Resources,Erie,BRANT-EDEN,0,0,NO
1992,04/13/1993,J. J. Bucher Producing Corporation,Allegany,RICHBURG,39,3,NO
1973,09/15/1994,Templeton & Woods,Cattaraugus,BRADFORD,3,0,NO
1995,04/09/1996,Oak Hill Oil Co.,Cattaraugus,BRADFORD,21,0,NO
1984,04/08/1985,NYS Natural Gas Co.,Erie,ORCHARD PARK-HAMBURG,0,0,NO
1996,01/22/1997,"Gallets, Clair F",Cattaraugus,BRADFORD,0,1,INACTIVE
1988,03/22/1989,"Ekas, David & Archer",Cattaraugus,BRADFORD,16,0,
1973,09/15/1994,Iroquois Gas Corp.,Chautauqua,SHERIDAN,0,0,YES
1986,04/10/1987,"Anderson, Stanley K.",Chautauqua,LAKESHORE,0,0,YES
1994,01/12/1995,"Griffin Automation, Inc.",Erie,WEST SENECA,0,0,YES
1983,04/11/1984,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1992,05/12/1993,Panama Central School District,Chautauqua,LAKESHORE,0,0,YES
1973,09/14/1994,"Dedrick, Douglas",Erie,EAST AURORA,0,0,NO
1993,03/24/1994,"Arrowhead Gas Producers, Inc.",Chautauqua,LAKESHORE,0,0,NO
1987,05/17/1988,"American Penn Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1995,04/03/1996,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,INACTIVE
1996,04/17/1997,Richardson Petroleum Corp.,Allegany,BEECH HILL-INDEPENDENCE,107,0,NO
1991,03/24/1992,"Joyce, Genevieve",Allegany,FULMER VALLEY,3,0,NO
1977,08/11/1994,"Joyce, Genevieve",Allegany,FULMER VALLEY,5,0,NO
1987,07/01/1988,H D Hough Drlg Proj No10,Allegany,ALMA,1,0,NO
1988,04/07/1989,"Loring, Robert  H.",Allegany,BEECH HILL-INDEPENDENCE,0,0,YES
1975,08/30/1994,"Ekas, David & Archer",Cattaraugus,BRADFORD,14,2,NO
1986,03/05/1987,K-Arcy Corp.,Allegany,ALMA,107,4,NO
1988,03/13/1989,"Thompson, Kenneth L",Erie,CLARENCE,0,0,YES
1999,04/03/2000,"Desert Gas Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1988,03/30/1989,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,INACTIVE
1998,02/23/1999,"Dudar, John",Allegany,RICHBURG,0,2,INACTIVE
1998,01/26/1999,"Szumigala, Edward R. & Ruth A.",Chautauqua,LAKESHORE,0,0,YES
1970,09/29/1994,"Putt, Floyd J.",Cattaraugus,BRADFORD,2,0,NO
1996,03/28/1997,Seneca Resources Corporation,Erie,WEST SENECA,0,0,NO
1985,04/11/1986,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1976,08/25/1994,Gugino Greenhouses,Chautauqua,LAKESHORE,0,0,YES
1979,07/08/1994,Anderson Oil Co.,Steuben,THOMAS CORNERS,0,0,NO
1990,03/25/1991,"Chautauqua Natural Gas Co., Inc",Chautauqua,LAKESHORE,0,0,INACTIVE
1992,04/13/1993,Transfuel Resources Co.,Chautauqua,LAKESHORE,0,0,
1997,01/22/1998,"Braun, Thomas R. & Judith Ann",Erie,COWLESVILLE,0,0,YES
1994,04/07/1995,Meridian Exploration Corp.,Seneca,,0,0,NO
1987,03/01/1988,Joyce Management Corp.,Allegany,FULMER VALLEY,8,4,NO
1992,04/08/1993,"Chautauqua Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1978,07/11/1994,Willets & Paul Corp.,Allegany,RICHBURG,20,3,NO
1983,04/30/1992,Seis-Ex Geophysical Ltd,Chautauqua,LAKESHORE,0,0,INACTIVE
1991,04/03/1992,Laurdon Gas,Chautauqua,LAKESHORE,0,0,NO
1981,06/06/1994,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,03/10/1987,"Civiletto, Dominic J",Chautauqua,LAKESHORE,0,0,INACTIVE
1993,04/01/1994,"Huntington, Barbara A.",Cattaraugus,BRADFORD,26,0,NO
1991,03/30/1992,Meridian Exploration Corp.,Cayuga,WEST AUBURN,0,0,NO
1982,05/23/1994,Steuben Gas Storage Co.,Steuben,ADRIAN REEF,0,0,NO
1996,03/17/1997,"Pan Energy Company, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1997,03/25/1998,"Vandermark Exploration, Inc.",Steuben,,0,0,INACTIVE
1992,03/29/1993,"Spurr, Ruth E.",Chautauqua,LAKESHORE,0,0,YES
1997,01/22/1998,"Wroblewski, Francis M",Erie,GLENWOOD,0,0,INACTIVE
1981,06/06/1994,Boraldon & Co.,Erie,LAKESHORE,0,0,NO
1986,02/11/1987,"Union Drilling,  Inc.",Seneca,FAYETTE-WATERLOO,0,0,NO
1997,01/22/1998,"Miller, Charles A",Chautauqua,LAKESHORE,0,0,INACTIVE
1994,04/07/1995,"Zielinski, Jason H.",Chautauqua,LAKESHORE,0,0,
1994,03/23/1995,Seneca Resources Corporation,Erie,BRANT-EDEN,0,0,NO
1991,02/10/1992,"F & G Exploration, LLC",Cayuga,WEST AUBURN,0,0,NO
1986,04/10/1987,Maynard Oil Co.,Erie,LAKEVIEW,0,0,NO
1993,03/30/1994,"Empire Exploration, Inc.",Chautauqua,LAKESHORE,0,0,INACTIVE
1986,04/10/1987,Village of Depew,Erie,ALDEN-LANCASTER,0,0,YES
1978,07/11/1994,"Satterlee, Alver",Cattaraugus,BRADFORD,24,8,NO
1980,06/27/1994,Westinghouse Electric Corp.,Erie,ALDEN-LANCASTER,0,0,INACTIVE
1999,03/31/2000,Seneca Resources Corporation,Cattaraugus,DAYTON,0,0,INACTIVE
1988,03/31/1989,Columbia Gas Transmission Corp.,Allegany,SCIO,0,0,YES
1997,01/30/1998,Seitz Farms Inc.,Seneca,WHISKEY HILL,0,0,YES
1988,07/20/1989,"American Penn Energy,  Inc.",Chautauqua,HARMONY,1,0,NO
1991,04/01/1992,TGX Corp.,Chautauqua,LAKESHORE,0,0,NO
1990,03/21/1991,CNG Transmission Corp.,Livingston,LEICESTER,0,0,NO
1995,01/16/1996,"Winter, Edwin R. Estate of",Erie,NORTH COLLINS,0,0,YES
1991,02/21/1992,21 Pavement of WNY LLC,Erie,ALDEN-LANCASTER,0,0,NO
1988,04/13/1989,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1995,04/23/1996,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1968,10/05/1994,Hand Petroleum,Chautauqua,BUSTI,9,0,NO
1992,04/09/1993,"Bounty Group, Inc.",Chautauqua,LAKESHORE,0,0,NO
1996,02/07/1997,Pennsylvania General Energy,Cattaraugus,BRADFORD,231,0,NO
1986,02/25/1987,Troy Pipe & Supply Co.,Erie,LAKESHORE,0,0,NO
1983,04/23/1984,"Vogel, Stasia Zoladz",Erie,LAKEVIEW,0,0,YES
1991,04/01/1992,TGX Corp.,Chautauqua,LAKESHORE,0,0,NO
1988,04/12/1989,"F. L. Stead & Associates,  Inc.",Erie,BRANT-EDEN,0,0,NO
1974,09/08/1994,"Amarex, Inc.",Erie,GLENWOOD,0,0,INACTIVE
1989,04/09/1990,"Lenape Resources Corp., The",Livingston,UHLEY CORNERS-CALEDONIA,0,0,NO
1992,01/21/1994,"Derti, Nazmi",Livingston,SPARTA,0,0,INACTIVE
1992,04/07/1993,"Guzzetta, Joseph & Carlyn",Cattaraugus,LAKESHORE,0,0,YES
1985,03/03/1986,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,1,0,NO
1987,03/01/1988,"Otis Eastern Service, Inc.",Allegany,RICHBURG,6,4,NO
1989,03/06/1990,"McNamara, John J Jr",Erie,NORTH COLLINS,0,0,YES
1973,09/15/1994,Helmhold Oil,Allegany,FULMER VALLEY,90,0,NO
1994,05/24/1995,Columbia Natural Resources  LLC,Chautauqua,LAKESHORE,0,0,NO
1985,05/23/1986,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,NO
1989,01/25/1990,"Friendship Dairies, Inc.",Allegany,FRIENDSHIP,0,0,YES
1987,05/26/1988,"Empire Exploration, Inc.",Cattaraugus,DAYTON,0,0,NO
1985,04/22/1986,"Farrell, Thomas J",Cattaraugus,BRADFORD,6,0,NO
1991,04/03/1992,I Squared Energy II,Erie,AKRON,0,0,NO
1990,03/25/1991,"Smith, Gerald G. J.",Allegany,RICHBURG,5,14,NO
1996,03/24/1997,New York Gas & Oil Drilling Co,Chautauqua,UNNAMED,0,0,INACTIVE
1998,01/19/1999,Panama Central School District,Chautauqua,LAKESHORE,0,0,YES
1982,05/26/1994,"Envirogas, Inc.",Chautauqua,,0,0,INACTIVE
1987,04/22/1988,Strippit Inc.,Erie,ALDEN-LANCASTER,0,0,YES
1999,03/16/2000,"Taylor, Melford R. Estate of",Allegany,RICHBURG,3,0,NO
1999,04/03/2000,"Schiralli, Louie",Allegany,RICHBURG,9,7,NO
1980,06/14/1994,Exit 17 Truck Service,Cattaraugus,,1,2,YES
1993,03/18/1994,"Vandermark Exploration, Inc.",Allegany,GORDON BROOK,0,0,NO
1997,04/02/1998,"Lenape Resources, Inc.",Livingston,UHLEY CORNERS-CALEDONIA,0,0,NO
1981,06/06/1994,"Abarta Oil & Gas, Inc.",Erie,LAKESHORE,0,0,NO
1993,04/04/1994,Benson Oil Co.,Allegany,CERES,0,0,INACTIVE
1981,06/10/1994,D-Y-M Corp.,Steuben,BEECH HILL-INDEPENDENCE,26,0,NO
1984,04/15/1985,"Envirogas, Inc.",Chautauqua,BUSTI,0,0,NO
1970,09/29/1994,Goldenrod Oil Co.,Cattaraugus,FOUR MILE,4,0,NO
1970,09/29/1994,Ashland Exploration Co.,Seneca,FAYETTE-WATERLOO,0,0,NO
1999,02/11/2000,"Seitz, Earl H.",Chautauqua,LAKESHORE,0,0,YES
1987,04/19/1988,Columbia Gas Transmission Corp.,Chautauqua,LAKESHORE,0,0,YES
1983,03/09/1984,"Union Drilling,  Inc.",Cattaraugus,LAKESHORE,0,0,NO
1980,06/14/1994,"Country Side Sand & Gravel, Inc",Cattaraugus,LAKESHORE,0,0,YES
1989,04/11/1990,"American Penn Energy,  Inc.",Chautauqua,GERRY-CHARLOTTE,0,1,NO
1982,05/25/1994,"Spaulding Fibre Co., Inc.",Erie,TONAWANDA,0,0,YES
1971,09/23/1994,Consolidated Gas Supply Corp.,Wyoming,LEICESTER,0,0,NO
1997,04/02/1998,Seneca Resources Corporation,Erie,ELMA,0,0,NO
1996,03/10/1997,Lomak Operating Company,Chautauqua,LAKESHORE,0,0,NO
1999,04/06/2000,Belden & Blake Corporation,Erie,WALES,0,0,NO
1994,02/14/1995,"Stedman Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1977,08/15/1994,"Farrell, Thomas J",Cattaraugus,BRADFORD,6,0,NO
1985,10/22/1986,"Iantorno, Rubens",Allegany,RICHBURG,2,0,NO
1988,04/12/1989,Salzmans Farm,Erie,BRANT-EDEN,0,0,YES
1990,03/10/1991,"Woods, Ernest Thomas",Cattaraugus,BRADFORD,1,0,NO
1999,02/04/2000,"Morris, Geraldine M.",Chautauqua,LAKESHORE,0,0,YES
1992,03/24/1993,"Mathis, Edna Joyce",Erie,ELMA,0,0,YES
1991,03/17/1992,Frontier Central School,Erie,ORCHARD PARK-HAMBURG,0,0,YES
1984,04/12/1985,National Fuel Gas Supply Corp.,Ontario,WEST BLOOMFIELD,0,0,YES
1978,07/11/1994,"McGinnis, Tom",Allegany,FORD'S BROOK,7,0,NO
1979,07/07/1994,National Fuel Gas Supply Corp.,Erie,,0,0,YES
1976,08/25/1994,"Cusimano, Sam",Chautauqua,BUSTI,3,0,NO
1990,03/25/1991,"Empire Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1988,03/13/1989,"Trahan Petroleum, Inc.",Chautauqua,LAKESHORE,0,0,NO
1990,05/10/1991,"Tellinghuisen, George",Chautauqua,BUSTI,0,8,INACTIVE
1991,03/19/1992,Buchanan & Hatch Oil Co.,Cattaraugus,BRADFORD,2,0,NO
1997,03/11/1998,Wyckoff Development Co.,Steuben,WYCKOFF,0,0,INACTIVE
1995,02/22/1996,"Carls, Thomas A",Cattaraugus,BRADFORD,20,15,NO
1988,03/30/1989,"Eastern States Energy, Inc.",Erie,NORTH COLLINS,0,0,NO
1974,09/08/1994,National Fuel Gas Supply Corp.,Erie,,0,0,INACTIVE
1992,04/06/1993,"Empire Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1983,02/01/1984,"Edler, John L. & John W.",Cattaraugus,,0,0,YES
1986,02/25/1987,Dominion Energy Corp.,Erie,ELMA,0,0,NO
1988,04/07/1989,Tipperary Oil & Gas Corp.,Oswego,BASS LAKE,0,0,INACTIVE
1999,04/03/2000,"Desert Gas Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1996,01/22/1997,Keicher Brothers Enterprises,Wyoming,DANLEY CORNERS,0,0,YES
1989,04/24/1990,"Pagels, James",Allegany,FULMER VALLEY,0,1,INACTIVE
1993,04/20/1994,R & C Oil Co.,Cattaraugus,BRADFORD,4,0,NO
1968,10/05/1994,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,22,0,NO
1986,04/13/1987,Oilmark & Co.,Chautauqua,LAKESHORE,0,0,NO
1986,03/18/1987,"Desert Gas Exploration, Inc.",Cattaraugus,BRADFORD,2,0,NO
1998,04/02/1999,Big Tree Energy Partners,Livingston,SILVER LAKE,0,0,NO
1991,07/15/1992,"Baldwin, Grace I",Allegany,RICHBURG,0,1,NO
1993,04/05/1994,Shawnee Operating Co.,Erie,BRANT-EDEN,0,0,INACTIVE
1973,09/15/1994,L & B Oil Com.,Chautauqua,BUSTI,2,0,NO
1981,06/08/1994,"Wojcik, Anthony",Erie,ALDEN-LANCASTER,0,0,YES
1985,02/24/1986,Miller Brewing Co.,Cayuga,WEST AUBURN,0,0,YES
1992,04/13/1993,"Woodward Pipeline, Inc.",Erie,NORTH COLLINS,0,0,
1994,01/19/1995,"Gerry Homes, Inc., The",Chautauqua,LAKESHORE,0,0,YES
1996,01/30/1997,"Moon Brook Country Club, Inc.",Chautauqua,LAKESHORE,0,0,YES
1991,03/16/1992,National Fuel Gas Supply Corp.,Steuben,WYCKOFF,0,0,NO
1997,02/26/1998,"Lefort, Marian G.",Wyoming,SHELDON,0,0,YES
1984,04/04/1985,"Park-Ohio Energy,  Inc.",Steuben,UNNAMED,0,0,INACTIVE
1993,03/31/1994,"Proma, Ltd.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1981,06/06/1994,"Briggs, Courtland M.",Erie,ELMA,0,0,NO
1989,03/29/1990,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1987,03/21/1988,Piarist Fathers,Erie,LAKEVIEW,0,0,YES
1986,03/05/1987,"Universal Resources Holdings, Incorporated",Chautauqua,LAKESHORE,0,0,NO
1973,09/14/1994,"Francis, David K.",Erie,NORTH COLLINS,0,0,YES
1987,04/13/1988,Shanley Montara Petroleum Co.,Wyoming,JAVA,0,0,NO
1983,03/05/1984,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1999,04/06/2000,Belden & Blake Corporation,Chautauqua,LAKESHORE,0,0,NO
1996,03/19/1997,Symbol Oil Corp.,Genesee,ALDEN-LANCASTER,0,0,NO
1984,11/27/1985,Pine Oil Co.,Allegany,RICHBURG,33,0,NO
1994,04/05/1995,"Texas Keystone, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1985,04/07/1986,Estate of James D. Greene,Allegany,FORD'S BROOK,20,0,NO
1994,03/03/1995,KCS Lenape Resources Corp.,Livingston,FINNEGAN HILL,0,0,NO
1993,01/21/1994,"Steimle, Shirley L.",Cayuga,AUBURN,0,0,YES
1984,04/10/1985,Pennzoil Products Co.,Cattaraugus,BRADFORD,6,0,NO
1976,08/25/1994,National Fuel Gas Supply Corp.,Chautauqua,SHERIDAN,0,0,YES
1976,08/23/1994,"Cornell,  James R.",Cattaraugus,BRADFORD,1,0,
1998,02/04/1999,"Smith, Richard A.",Chautauqua,LAKESHORE,0,0,YES
1984,04/04/1985,"Eclipse Management Assoc., Inc",Chautauqua,LAKESHORE,0,0,NO
1989,03/06/1990,"Lampman, Mary & Jean",Allegany,RICHBURG,3,0,NO
1990,03/31/1991,"Walchli, John W. Jr.",Steuben,BEECH HILL-INDEPENDENCE,11,2,NO
1983,04/23/1984,Trison Petroleum Corp.,Erie,EAST AURORA,0,0,NO
1993,03/28/1994,"Oil, Gas & Land Services, Inc.",Chautauqua,LAKESHORE,0,0,NO
1981,06/09/1994,NY Conference Association of Seventh-Day Adventist,Cayuga,AUBURN,0,0,YES
1987,04/21/1988,Mitchell Exploration Corp.,Cattaraugus,HOG HOLLOW,0,0,INACTIVE
1976,08/22/1994,"Ebenezer Oil Co., Inc.",Allegany,BEECH HILL-INDEPENDENCE,15,0,NO
1998,02/08/1999,"Plants and Goodwin, Inc.",Allegany,RICHBURG,103,0,NO
1999,02/04/2000,"Leroy, Village of",Genesee,PAVILION,0,0,YES
1982,05/23/1994,"Lenape Resources Corp., The",Wyoming,,0,0,INACTIVE
