Production Year,Production Date Entered,Operator,County,Field,Active Oil Wells,Inactive Oil Wells,Self-use Well
1983,04/27/1992,Villanova Natural Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1978,07/14/1994,Consolidated Gas Supply Corp.,Cayuga,WEST AUBURN,0,0,INACTIVE
1999,03/01/2000,Farm Energy Trust,Wyoming,CASTILE,0,0,INACTIVE
1987,04/25/1988,"Chautauqua Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1989,02/28/1990,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,0,0,NO
1990,01/24/1991,"Goose Creek Drilling, Inc.",Chautauqua,LAKESHORE,0,0,NO
1978,07/15/1994,Flanigan Brothers,Steuben,SOUTH BRADFORD,6,0,NO
1996,01/21/1997,T. E. McCaffery Oil Co.,Cattaraugus,CHIPMUNK,0,1,INACTIVE
1988,04/05/1989,Oilmark & Co.,Chautauqua,LAKESHORE,0,0,NO
1975,08/30/1994,"Shear, Norman & Marjorie",Allegany,SCIO,25,1,NO
1991,04/15/1992,"Ivan Hall & Associates, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1974,09/07/1994,"Jennings, Fred W.",Allegany,RICHBURG,2,0,NO
1975,08/31/1994,National Fuel Gas Supply Corp.,Erie,,0,0,YES
1970,09/29/1994,Ashland Exploration Co.,Cayuga,WEST AUBURN,0,0,NO
1990,04/03/1991,Cabot Oil & Gas Corp.,Yates,SOUTH PENN YAN,0,0,INACTIVE
1995,01/18/1996,Pembroke Central School District,Genesee,HURON CREEK,0,0,YES
1973,09/14/1994,Iroquois Gas Corp.,Erie,WALES,0,0,YES
1997,04/07/1998,Belden & Blake Corporation,Chautauqua,LAKESHORE,0,0,NO
1980,06/14/1994,"Devlin,  W Festate",Cattaraugus,BRADFORD,7,0,NO
1999,04/14/2000,"Ardent Resources, Inc.",Livingston,LEICESTER,0,0,NO
1982,05/25/1994,"Doran & Associates, Inc.",Chautauqua,LAKESHORE,0,0,NO
1984,04/12/1985,"Carls, Kevin D",Cattaraugus,BRADFORD,13,0,NO
1992,07/08/1993,"Harvest Energy Erie County, NY",Erie,LAKEVIEW,0,0,NO
1994,03/22/1995,"Ruel Energy,  Inc.",Erie,BRANT-EDEN,0,0,NO
1979,07/05/1994,National Fuel Gas Supply Corp.,Chautauqua,,0,0,
1997,01/26/1998,"Mayer, Julianne B,",Cattaraugus,CHAFFEE-ARCADE,0,0,YES
1993,08/02/1994,Pine Oil Co.,Allegany,RICHBURG,12,18,NO
1988,04/04/1989,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,NO
1984,01/18/1985,Cheektowaga-Maryvale Union Free School District,Erie,BUFFALO,0,0,YES
1991,03/04/1992,"American Penn Energy,  Inc.",Chautauqua,LAKESHORE,0,0,INACTIVE
1996,04/18/1997,"Bounty Holdings, Incorporated",Chautauqua,LAKESHORE,0,0,NO
1998,01/19/1999,Sisters of Mercy - Buffalo,Erie,ORCHARD PARK-HAMBURG,0,0,YES
1998,03/31/1999,"Lenape Resources, Inc.",Livingston,UHLEY CORNERS-CALEDONIA,0,0,
1977,08/18/1994,Ginell Oil & Gas Association.,Erie,LAKEVIEW,0,0,NO
1986,03/26/1987,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1995,04/10/1996,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY-CHARLOTTE,0,0,INACTIVE
1999,02/03/2000,"Loree, Ann E.",Yates,NORTH PENN YAN,0,0,INACTIVE
1990,03/21/1991,"Lampman, Mary & Jean",Allegany,RICHBURG,3,0,NO
1988,03/22/1989,"Westinghouse, Est. Elizabeth M",Erie,BUFFALO CREEK,0,0,YES
1979,07/05/1994,Johnson C.R.& Evinczik J.T.,Chautauqua,BUSTI,4,1,NO
1979,06/29/1994,Case Oil Corp.,Allegany,RICHBURG,11,89,NO
1992,03/29/1993,"Wightman, Gerald",Allegany,RICHBURG,9,2,NO
1988,04/12/1989,Pennzoil Products Co.,Cattaraugus,BRADFORD,0,62,INACTIVE
1994,03/27/1995,William Barnes Drlg & Prod Co.,Allegany,NILE,1,0,NO
1980,06/27/1994,"Lenape Resources Corp., The",Ontario,EAST BLOOMFIELD,0,0,INACTIVE
1988,04/04/1989,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,NO
1997,04/05/2002,"Kent, John A. and Penny S.",Chautauqua,LAKESHORE,0,0,YES
1997,04/13/2000,"More, David Hamlin",Erie,NORTH COLLINS,0,0,YES
1999,03/31/2000,Seneca Resources Corporation,Chautauqua,LAKESHORE,0,0,NO
1987,04/19/1988,Empire Energies,Chautauqua,LAKESHORE,0,0,NO
1979,07/05/1994,"Hybrid Chestnut, Inc.",Chautauqua,LAKESHORE,0,0,YES
1976,08/24/1994,P & N Oil Co.,Cattaraugus,CHIPMUNK,11,0,NO
1988,05/01/1989,Chautauqua Lake Central School District,Chautauqua,LAKESHORE,0,0,YES
1989,03/29/1990,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1992,04/13/1993,"Woodward Pipeline, Inc.",Erie,NORTH COLLINS,0,0,
1983,02/03/1984,Gypsum Energy Management Co.,Wyoming,DANLEY CORNERS,0,0,YES
1989,03/26/1990,"Kidder Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1998,02/04/1999,"Seaport Natural Gas Co., Inc.",Erie,LAKEVIEW,0,0,NO
1994,04/06/1995,"Greeley, John A.",Cattaraugus,FOUR MILE,7,0,NO
1998,03/22/1999,Altimus & Associates,Chautauqua,LAKESHORE,0,0,NO
1983,02/22/1984,"Elcoex, Inc.",Cattaraugus,BRADFORD,0,2,INACTIVE
1990,04/18/1991,Texas Meridian Operating Co.,Chautauqua,LAKESHORE,0,0,INACTIVE
1986,04/10/1987,Villafrank & Price,Chautauqua,LAKESHORE,0,0,NO
1997,01/22/1998,"Bromley, Norman E.",Erie,BRANT-EDEN,0,0,YES
1976,08/26/1994,Weaver Oil and Gas Cor.,Oneida,,0,0,
1975,08/31/1994,National Fuel Gas Supply Corp.,Genesee,ROANOKE,0,0,YES
1994,04/07/1995,Belden & Blake Corporation,Erie,ELMA,0,0,NO
1999,03/31/2000,Seneca Resources Corporation,Allegany,STATE LINE,0,0,NO
1985,03/26/1986,"N.E.A. Cross of N.Y., Inc.",Cattaraugus,LAKESHORE,0,0,NO
1993,04/01/1994,Newman Oil Co.,Cattaraugus,CHIPMUNK,18,0,NO
1971,09/23/1994,Newman Oil Co.,Cattaraugus,CHIPMUNK,19,2,NO
1990,01/09/1991,"Edler, John L. & John W.",Cattaraugus,DAYTON,0,0,YES
1978,07/13/1994,Great Lakes Color Printing Co.,Chautauqua,LAKESHORE,0,0,YES
1990,03/21/1991,Kinley Oil & Gas Corp.,Cattaraugus,BRADFORD,94,0,NO
1982,05/06/1994,"Sloan, John",Allegany,RICHBURG,23,0,NO
1991,04/01/1992,TGX Corp.,Erie,COWLESVILLE,0,0,NO
1972,09/23/1994,Goodman Pipe Co.,Cattaraugus,LAKESHORE,0,1,INACTIVE
1981,06/06/1994,"Kayak Gas & Oil Co.,  Inc.",Erie,LAKEVIEW,0,0,NO
1988,04/04/1989,National Fuel Gas Supply Corp.,Allegany,BEECH HILL-INDEPENDENCE,0,0,INACTIVE
1992,03/26/1993,"O'Shanter Resources,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1985,01/21/1986,M. J. McCaffery Oil Co.,Cattaraugus,CHIPMUNK,14,6,NO
1996,03/25/1997,Lomak Operating Company,Erie,ALDEN-LANCASTER,0,0,NO
1978,07/14/1994,NYS Natural Gas Co.,Erie,ORCHARD PARK-HAMBURG,0,0,NO
1994,04/05/1995,U S Energy Development Corp.,Chautauqua,GERRY-CHARLOTTE,1,1,NO
1977,08/12/1994,"Gorton, Leonette",Allegany,RICHBURG,0,0,INACTIVE
1972,09/20/1994,Lenco Drilling Co.,Cattaraugus,FIVE MILE,30,0,NO
1994,02/13/1995,Brock-Acres Farm,Ontario,EAST BLOOMFIELD,0,0,YES
1968,10/05/1994,"Marsh Oil Company, Inc.",Steuben,BEECH HILL-INDEPENDENCE,76,0,NO
1998,03/11/1999,J. J. Bucher Producing Corporation,Cattaraugus,BRADFORD,5,0,NO
1985,05/23/1986,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,NO
1977,08/15/1994,D & D Oil Co.,Cattaraugus,BRADFORD,4,0,NO
1990,01/10/1991,"Traxler, Joyce",Genesee,UHLEY CORNERS-CALEDONIA,0,0,YES
1999,03/31/2000,Seneca Resources Corporation,Cattaraugus,LAKESHORE,0,0,NO
1987,04/19/1988,Weaver Gas Well Management,Genesee,PAVILION,0,0,NO
1990,03/27/1991,Berea Oil & Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1992,04/09/1993,"Bounty Group, Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,07/01/1987,"Sheshunoff, Alex",Wyoming,CHAFFEE-ARCADE,0,0,
1994,03/31/1995,"Chautauqua Energy, Inc.",Chautauqua,GERRY-CHARLOTTE,1,0,NO
1986,04/13/1987,Oilmark & Co.,Chautauqua,LAKESHORE,0,0,NO
1983,05/22/1984,"Niagara Frontier Meth Home,Inc",Erie,BUFFALO,0,0,YES
1982,05/23/1994,"Lenape Resources Corp., The",Wyoming,DANLEY CORNERS,0,0,NO
1983,04/11/1984,"Childs, Alanson & Marjorie",Allegany,RICHBURG,1,10,NO
1984,04/08/1985,"Templeton Energy,  Inc.",Cattaraugus,LAKESHORE,0,0,NO
1989,04/06/1990,"Hugoton Petroleum,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1994,02/28/1995,"Trahan Petroleum, Inc.",Chautauqua,LAKESHORE,0,0,NO
1988,03/13/1989,Cabot Oil & Gas Corp.,Yates,NORTH PENN YAN,0,0,INACTIVE
1993,04/01/1994,Newman Drilling Co.,Cattaraugus,CHIPMUNK,28,0,NO
1988,04/13/1989,"Envirogas, Inc.",Cattaraugus,LAKESHORE,0,0,INACTIVE
1983,02/22/1984,"Gas & Gas, Inc.",Erie,LAKESHORE,0,0,NO
1976,08/22/1994,Jeema Oil Co.,Allegany,SCIO,29,0,NO
1988,03/30/1989,Gypsum Energy Management Co.,Genesee,DANLEY CORNERS,0,0,NO
1990,04/05/1991,"Childs, Alanson & Marjorie",Allegany,RICHBURG,0,11,
1974,09/07/1994,B.A.K. Oil Company,Allegany,,0,0,INACTIVE
1972,09/20/1994,"Lickliter, Robert Paul",Erie,WEST SENECA,0,0,
1995,01/18/1996,Southwestern Central School District,Chautauqua,LAKESHORE,0,0,YES
1985,03/28/1986,"Reserve Gas Company, Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1992,04/06/1993,"Wood, David A.",Cattaraugus,BRADFORD,11,9,
1977,08/10/1994,Cunningham Natural Gas Corp.,Allegany,STATE LINE,0,0,YES
1999,04/04/2000,"Chautauqua Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1985,04/08/1986,"B.C.R. Development, Inc.",Cattaraugus,BRADFORD,1,0,NO
1989,03/29/1990,Vineyard Oil & Gas Company,Chautauqua,LAKESHORE,0,0,NO
1992,03/29/1993,"Smith, Wayne P.",Allegany,FARMERSVILLE,0,0,INACTIVE
1980,06/14/1994,Sprague Oil Co.,Allegany,,0,38,INACTIVE
1990,01/16/1991,"Murphy, Peter & Henley, Robert",Erie,AKRON,0,0,INACTIVE
1968,09/30/1994,Iroquois Gas Corp.,Allegany,BEECH HILL-INDEPENDENCE,0,0,NO
1975,08/30/1994,"Carls, Thomas A",Cattaraugus,BRADFORD,28,7,NO
1993,04/05/1994,Estate of  Richard G Smith,Allegany,RICHBURG,2,4,
1981,06/08/1994,"Shawnee Exploration,  Inc.",Erie,LAKESHORE,0,0,NO
1977,08/19/1994,National Fuel Gas Supply Corp.,Genesee,PAVILION,0,0,YES
1990,03/21/1991,CNG Transmission Corp.,Allegany,STATE LINE,0,0,NO
1997,01/12/1998,"Morris, Geraldine M.",Chautauqua,LAKESHORE,0,0,YES
1988,03/31/1989,Columbia Gas Transmission Corp.,Chautauqua,LAKESHORE,0,0,YES
1991,04/01/1992,Cabot Oil & Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1989,01/25/1990,Akron Central School District,Erie,AKRON,0,0,YES
1994,03/28/1995,"Decker, James K. & Tiffany J.",Chautauqua,BUSTI,25,0,NO
1993,03/24/1994,"Yager, Eileen R.",Oswego,PULASKI,0,0,INACTIVE
1995,04/03/1996,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,INACTIVE
1994,09/19/1995,Dragon Eye Oil Co.,Allegany,RICHBURG,101,3,NO
1973,09/15/1994,"Madison,  Neil F.",Cattaraugus,BRADFORD,0,9,INACTIVE
1984,04/04/1985,Gypsum Energy Management Co.,Genesee,HURON CREEK,0,0,NO
1997,04/01/1998,"Cotton Well Drilling Company,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1975,08/31/1994,National Fuel Gas Supply Corp.,Erie,ZOAR,0,0,INACTIVE
1992,01/13/1993,"Sherwood, Helen",Cattaraugus,CHIPMUNK,9,0,NO
1968,10/05/1994,"Genegantslet Gas & Oil Co., Inc",Chenango,GENEGANTSLET,0,0,YES
1975,08/30/1994,"Cross, Merton M.",Cattaraugus,LAKESHORE,0,0,NO
1994,02/13/1995,"Jamestown Plastics, Inc.",Chautauqua,LAKESHORE,0,0,YES
1996,03/24/1997,United States Gypsum Co.,Genesee,ALDEN-LANCASTER,0,0,NO
1987,02/29/1988,"Trahan Petroleum, Inc.",Chautauqua,LAKESHORE,0,0,NO
1999,02/02/2000,"EWP Lumber, Inc.",Cattaraugus,FOUR MILE,0,4,INACTIVE
1984,04/03/1985,"Tony's, Inc.",Chautauqua,LAKESHORE,0,0,YES
1984,04/03/1985,"Union Drilling,  Inc.",Cattaraugus,LAKESHORE,0,0,NO
1967,10/07/1994,Bentley Drilling Company,Cattaraugus,,0,0,
1998,02/09/1999,"Howard, Terry",Chautauqua,LAKESHORE,0,0,YES
1996,01/28/1997,Collins Oil Co.,Allegany,RICHBURG,5,0,NO
1991,04/03/1992,C.J. Gas,Chautauqua,LAKESHORE,0,0,INACTIVE
1989,03/29/1990,"Fifteen Alberta Resources, Inc",Chautauqua,LAKESHORE,0,0,NO
1992,04/09/1993,"Energy Control Unlimited, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1980,06/14/1994,"Swarthout,  Philip E.",Allegany,RICHBURG,9,0,NO
1981,06/10/1994,"B.C.R. Development, Inc.",Steuben,MARSH,75,29,NO
1969,09/30/1994,Iroquois Gas Corp.,Wyoming,PAVILION,0,0,NO
1985,01/31/1986,Donovan & Bess,Allegany,RICHBURG,2,0,NO
1999,03/23/2000,"Baker, James J. & Jacqueline J",Chautauqua,LAKESHORE,0,0,YES
1978,07/11/1994,Columbia Gas Transmission Corp.,Allegany,SCIO,0,0,NO
1990,03/19/1991,Newman Drilling Co.,Cattaraugus,CHIPMUNK,21,6,NO
1996,04/03/1997,Vineyard Oil & Gas Company,Chautauqua,LAKESHORE,0,0,NO
1993,03/18/1994,CNG Transmission Corp.,Wyoming,LEICESTER,0,0,INACTIVE
1997,04/10/1998,Kinley Oil & Gas Corp.,Cattaraugus,BRADFORD,0,65,INACTIVE
1989,03/12/1990,"Thropp, Gregory J",Cattaraugus,BRADFORD,0,5,INACTIVE
1998,03/23/1999,"Geo Ventures, Inc.",Erie,LAKESHORE,0,0,NO
1987,02/29/1988,Falconer Central School District,Chautauqua,LAKESHORE,0,0,YES
1986,04/13/1987,"O'Shanter Resources,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1983,04/24/1984,"Sager, Howard & Judith",Cattaraugus,,0,0,YES
1994,02/14/1995,"Everman, Henry G",Livingston,DANSVILLE,0,0,YES
1988,05/01/1989,Maykel Enterprises,Chautauqua,BUSTI,23,0,NO
1998,01/21/1999,"Klock, Ronald F. & Carol H.",Cayuga,WEST AUBURN,0,0,YES
1984,04/11/1985,National Fuel Gas Supply Corp.,Erie,BRANT-EDEN,0,0,INACTIVE
1970,09/28/1994,"O'Connor, James M.",Allegany,RICHBURG,20,0,NO
1998,05/25/1999,"Wilson-Raczka, Diane R.",Erie,LAKEVIEW,0,0,YES
1982,05/27/1994,Northwest Drilling Co.,Chautauqua,LAKESHORE,0,0,INACTIVE
1983,04/09/1984,"Ensworth, B A & E V",Cattaraugus,BRADFORD,0,12,INACTIVE
1991,04/02/1992,"Envirogas, Inc.",Cattaraugus,LITTLE VALLEY,0,0,INACTIVE
1967,10/07/1994,Kelly & Caster Oil & Well Corp.,Chautauqua,BUSTI,6,1,NO
1986,04/10/1987,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,14,2,NO
1985,04/10/1986,"Thropp, Gregory J",Cattaraugus,BRADFORD,0,3,INACTIVE
1996,03/06/1997,Cabot Oil & Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1973,09/14/1994,Iroquois Gas Corp.,Erie,LAKEVIEW,0,0,YES
1976,08/25/1994,Gugino Greenhouses,Chautauqua,LAKESHORE,0,0,YES
1987,05/17/1988,Walker Exploration & Production Corp.,Cattaraugus,LAKESHORE,0,0,INACTIVE
1986,01/20/1987,"Covewood Commodities, Inc.",Chautauqua,LAKESHORE,0,0,NO
1975,08/30/1994,"Shaner, Arthur",Allegany,RICHBURG,27,0,NO
1986,02/11/1987,"Musser, S.  T.",Chautauqua,BUSTI,34,0,NO
1992,03/30/1993,"Eclipse Management Assoc., Inc",Chautauqua,LAKESHORE,0,0,NO
1979,07/05/1994,"Morse, Terry S",Chautauqua,LAKESHORE,0,0,YES
1989,03/26/1990,"Weil Resources, Inc.",Erie,CENTRAL WALES,0,0,NO
1988,01/02/1992,NYS Natural Gas Co.,Erie,ELMA,0,0,NO
1978,07/11/1994,"Young, Douglas V.",Allegany,SCIO,33,0,NO
1990,04/03/1991,Cabot Oil & Gas Corp.,Yates,SOUTH PENN YAN,0,0,INACTIVE
1976,08/25/1994,"C.E. Bailey,Et al",Chautauqua,BUSTI,2,0,NO
1993,03/31/1994,"Eastern States Energy, Inc.",Erie,BRANT-EDEN,0,0,NO
1977,08/10/1994,Dunning & Barnes Oil Co.,Allegany,RICHBURG,11,0,NO
1975,08/30/1994,National Fuel Gas Supply Corp.,Allegany,BEECH HILL-INDEPENDENCE,0,0,YES
1984,04/03/1985,"Westmin Resources,  Inc.",Livingston,UNNAMED,0,0,INACTIVE
1984,04/12/1985,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,0,0,INACTIVE
1982,05/25/1994,Columbia Gas Transmission Corp.,Chautauqua,LAKESHORE,0,0,INACTIVE
1990,01/24/1991,"Taylor, Mrs. C. Nell",Allegany,RICHBURG,5,0,NO
1995,01/24/1996,"Swanson, Herman",Chautauqua,LAKESHORE,0,0,YES
1993,03/28/1994,TGX Corp.,Chautauqua,LAKESHORE,0,0,NO
1999,04/11/2000,"Niefergold, Martin L.& Suzanne",Erie,NORTH COLLINS,0,0,YES
1999,02/10/2000,"Ford, Cregg",Cayuga,WEST AUBURN,0,0,YES
1976,08/25/1994,National Fuel Gas Supply Corp.,Erie,LAKEVIEW,0,0,INACTIVE
1999,02/03/2000,"Bissell-Babcock Millwork, Inc.",Chautauqua,LAKESHORE,0,0,YES
1987,05/17/1988,Walker Exploration & Production Corp.,Chautauqua,LAKESHORE,0,0,NO
1969,10/03/1994,"Birtcil, Harold W.",Allegany,RICHBURG,0,0,INACTIVE
1986,02/11/1987,"Union Drilling,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1993,01/24/1994,"Haywood, Henry G., Jr.",Chemung,VAN ETTEN,0,0,YES
1972,09/20/1994,Pennzoil Products Co.,Cattaraugus,CHIPMUNK,361,13,NO
1975,08/31/1994,"Young, Glenn",Chautauqua,BUSTI,4,0,NO
1999,02/25/2000,"Naar, Manfred",Steuben,RATHBONE,0,0,INACTIVE
1996,04/08/1997,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY-CHARLOTTE,0,0,INACTIVE
1998,01/13/1999,All Saints Lutheran Church,Erie,ORCHARD PARK-HAMBURG,0,0,YES
1988,04/07/1989,New Gas Drilling Co.,Chautauqua,LAKESHORE,0,0,NO
1974,09/07/1994,"Bunnell, Herbert F.",Allegany,RICHBURG,118,0,NO
1993,04/05/1994,"Thompson, Stanley",Chautauqua,LAKESHORE,0,0,NO
1999,02/15/2000,"Boser, Kenneth M.",Cattaraugus,FIVE MILE,7,0,NO
1995,04/17/1996,Equitable Resources Exploraration,Seneca,FAYETTE-WATERLOO,0,0,NO
1995,01/23/1996,"Brown, Maude S.",Allegany,RICHBURG,0,1,INACTIVE
1994,06/14/1995,Estate of Edward Eckstrom,Chautauqua,BUSTI,17,7,NO
1995,03/27/1996,Seneca Resources Corporation,Chautauqua,LAKESHORE,0,0,NO
1973,09/14/1994,Iroquois Gas Corp.,Erie,ALDEN-LANCASTER,0,0,YES
1992,04/07/1993,"Herberger, Donald",Genesee,PAVILION,0,0,NO
1989,06/27/1990,"Mosher, Victoria N.",Cattaraugus,LAKESHORE,0,0,INACTIVE
1998,03/03/1999,Frontier Central School,Erie,ORCHARD PARK-HAMBURG,0,0,YES
1998,03/26/1999,"Weil Resources, Inc.",Erie,EAST AURORA,0,0,NO
1998,04/06/1999,L. W. Resources,Genesee,AKRON,0,0,YES
1985,03/24/1986,Berea Oil & Gas Corp.,Chautauqua,GERRY-CHARLOTTE,8,0,NO
1986,04/14/1987,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1972,09/20/1994,Felmont Oil Corp.,Cattaraugus,,0,1,INACTIVE
1999,02/22/2000,Lor-Rob Associates L.L.C.,Genesee,PAVILION,0,0,YES
1990,04/08/1991,"Gage, Allen J.",Chautauqua,LAKESHORE,0,0,NO
1990,04/01/1991,"Heintz Gas & Oil Co., Inc.",Chautauqua,LAKESHORE,0,0,NO
1991,03/24/1992,"Empire Exploration, Inc.",Ontario,EAST BLOOMFIELD,0,0,NO
1995,03/11/1996,"Snyder, Larry",Cattaraugus,LAKESHORE,0,0,YES
1994,04/07/1995,"Kayak Gas & Oil Co.,  Inc.",Erie,LAKEVIEW,0,0,NO
1969,10/03/1994,Bradley Producing Corp.,Allegany,FORD'S BROOK,226,0,NO
1989,01/02/1992,Petroleum Security Corp.,Wyoming,BENNINGTON,0,0,INACTIVE
1972,09/20/1994,"Haywood, Henry G",Chemung,VAN ETTEN,0,0,INACTIVE
1972,09/20/1994,Hickory Oil,Allegany,RICHBURG,1,12,NO
1969,10/04/1994,Felmont Oil Corp.,Cattaraugus,ALLEGANY STATE PARK,0,0,NO
1991,04/02/1992,"Pan Energy Company, Inc.",Erie,LAKEVIEW,0,0,NO
1974,09/07/1994,Hickory Oil,Allegany,RICHBURG,1,10,NO
1991,03/23/1992,Columbia Natural Resources  LLC,Chautauqua,LAKESHORE,0,0,INACTIVE
1988,04/03/1989,"Empire Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1993,09/15/1994,"Rockefeller, Rayshal",Allegany,RICHBURG,1,0,NO
1989,02/28/1990,National Fuel Gas Supply Corp.,Erie,ALDEN-LANCASTER,0,0,NO
1972,09/20/1994,Thornton Co.,Allegany,,263,36,NO
1991,03/13/1992,"Wightman, Gerald",Allegany,RICHBURG,7,3,NO
1998,01/21/1999,"Dobaj, Raymond",Erie,BRANT-EDEN,0,0,YES
1987,04/13/1988,National Fuel Gas Supply Corp.,Chautauqua,LAKESHORE,0,0,YES
1985,04/22/1986,"Doran & Associates, Inc.",Chautauqua,CLYMER,1,2,NO
1985,01/28/1986,Iroquois Central School District,Erie,ELMA,0,0,YES
1997,04/09/1998,"Newman, Edgar F",Yates,NORTH PENN YAN,0,0,INACTIVE
1980,06/27/1994,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK-HAMBURG,0,0,YES
1982,05/27/1994,Oilmark & Co.,Chautauqua,LAKESHORE,0,0,NO
1988,04/05/1989,"County Line Stone Co., Inc.",Erie,ALDEN-LANCASTER,0,0,INACTIVE
1985,02/12/1986,Escolarite & Co.,Chautauqua,LAKESHORE,0,0,NO
1998,04/02/1999,"Stedman Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1989,03/06/1990,Ellis Hill Oil Co.,Cattaraugus,LAKESHORE,0,0,NO
1974,09/07/1994,"Jennings, Alfred",Allegany,SCIO,4,0,NO
1990,03/19/1991,"Vandermark Exploration, Inc.",Steuben,UNNAMED,0,0,INACTIVE
1996,02/26/1997,"Clark, Ernest",Allegany,RICHBURG,6,0,NO
1989,02/07/1990,Gypsum Energy Management Co.,Wyoming,ALDEN-LANCASTER,0,0,NO
1978,07/13/1994,Warner-Reynolds Co.,Allegany,LAKESHORE,0,0,
1982,05/25/1994,Cumberland Oil Corp.,Chautauqua,LAKESHORE,0,0,INACTIVE
1993,01/14/1994,"Cook, Lura",Erie,ALDEN-LANCASTER,0,0,YES
1992,04/07/1993,"Karim, Raja Abdul",Cayuga,BLUE TAIL ROOSTER,0,0,YES
1981,06/20/1994,Estate of Edith Reisdorf,Wyoming,,0,0,YES
1970,09/29/1994,Martiny & Guise,Cattaraugus,BRADFORD,1,0,NO
1997,03/31/1998,"Weil Resources, Inc.",Erie,TRAVERS,1,0,NO
1995,02/26/1996,Emerald Oil Company,Allegany,RICHBURG,6,10,NO
1999,04/04/2000,"Taylor, Ricky L.",Allegany,FULMER VALLEY,0,3,INACTIVE
1996,03/10/1997,Lomak Operating Company,Chautauqua,LAKESHORE,0,0,NO
1993,03/31/1994,"Crump, Howard E. & Dianne",Chautauqua,LAKESHORE,0,0,YES
1980,06/27/1994,"Snow, Orrin J.",Cayuga,BLUE TAIL ROOSTER,0,0,INACTIVE
1971,09/23/1994,"Cross, Merton M.",Cattaraugus,LAKESHORE,0,0,YES
1994,02/14/1995,"Gorveland Drilling, Inc.",Livingston,DANSVILLE,0,0,YES
1996,03/06/1997,Estate of James Robert Wells,Allegany,RICHBURG,12,0,NO
1977,08/18/1994,"Diblasi, Angelo V.",Erie,NORTH COLLINS,0,0,INACTIVE
1989,03/19/1990,"Country Side Sand & Gravel, Inc",Cattaraugus,LAKESHORE,0,0,YES
1997,04/01/1998,Seneca Resources Corporation,Chautauqua,LAKESHORE,0,0,NO
1983,04/30/1992,Flo-Penn Properties,Chautauqua,BUSTI,1,0,NO
1989,03/16/1990,Wyckoff Development Co.,Steuben,WYCKOFF,0,0,NO
1977,08/19/1994,Kirby Exploration Co.,Oswego,PULASKI,0,0,INACTIVE
1986,02/06/1987,"Dest Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1997,03/19/1998,"Di Cerbo, Nicholas A.",Cattaraugus,FOUR MILE,0,1,INACTIVE
1990,03/25/1991,"Desert Gas Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1983,05/22/1984,Mitchell Exploration Corp.,Allegany,UNNAMED,0,0,INACTIVE
1993,03/11/1994,"Kidder Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1974,09/08/1994,Thomas A Miller Oil Co.,Cattaraugus,BRADFORD,3,0,NO
1983,04/30/1992,"S & M Resources,  Inc.",Chautauqua,LAKESHORE,0,0,INACTIVE
1991,03/23/1992,"Otis Eastern Service, Inc.",Allegany,FULMER VALLEY,1,0,NO
1991,04/07/1992,"Johnson, Daniel H",Chautauqua,BUSTI,0,0,INACTIVE
1979,06/29/1994,"Stark, Eric",Allegany,BEECH HILL-INDEPENDENCE,1,0,NO
1984,04/08/1985,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1996,03/07/1997,"J M Resources, Inc.",Chautauqua,LAKESHORE,0,0,NO
1967,10/07/1994,"Bunnell, Herbert F.",Allegany,FULMER VALLEY,18,18,NO
